site-ID	sample-date	phylum	subphylum	class	order	family	genus	species	identifier	ID-confirmation	archive-locat	notes
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Diptera	Tipulidae	sp	sp	JC	EC	Tipulidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Diptera	Tipulidae	sp	sp	JC	EC	Tipulidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Diptera	Tipulidae	sp	sp	JC	EC	Tipulidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Diptera	Tipulidae	sp	sp	JC	EC	Tipulidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Baetidae	sp	sp	EC	JC	Baetidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Ephemerellidae	sp	sp	EC	JC	Ephemerellidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	EC	JC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	EC	JC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	JC	EC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Ephemeroptera	Heptageniidae	sp	sp	EC	JC	Heptageniidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Odonata	Aeshnidae	sp	sp	JC	EC	Aeshnidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Odonata	Gomphidae	sp	sp	JC	EC	Gomphidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Peltoperlidae	sp	sp	FD	RC	Peltoperlidae_SCHB_2024_10_23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	RC	FD	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlidae	sp	sp	FD	RC	Perlidae SCHB 2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Plecoptera	Perlodidae	sp	sp	FD	RC	Perlodidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	CS	AF	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydropsychidae	sp	sp	CS	AF	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Hydroscaphidae	sp	sp	AF	CS	Hydropsychidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Limnephilidae	sp	sp	CS	AF	Limnephilidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Philopotamidae	sp	sp	CS	AF	Philopotamidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Philopotamidae	sp	sp	CS	AF	Philopotamidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Philopotamidae	sp	sp	CS	AF	Philopotamidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Philopotamidae	sp	sp	CS	AF	Philopotamidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Philopotamidae	sp	sp	CS	AF	Philopotamidae_SCHB_2024-10-23	
SCHB	2024-10-23	Arthropoda	Hexapoda	Insecta	Trichoptera	Rhyacophilidae	sp	sp	AF	CS	Rhyacophilidae_SCHB_2024-10-23	
